路径（20条）,轮次,α,β,γ
路径16,421,0.145141237,0.016766049,0
路径16,447,0.210418661,0.02049605,0
路径16,473,0.310129667,0,0
路径16,500,0.342138853,0,0
路径17,1,0.5,0.5,0.2
路径17,27,0.389378646,0.422058293,0.161192847
路径17,53,0.30963876,0.287710185,0.085855245
路径17,79,0.199121615,0.302642995,0.042188516
路径17,106,0.336755287,0.292661806,0.028504879
路径17,132,0.319016361,0.212388996,0.02876821
路径17,158,0.3163766,0.234159963,0.008042572
路径17,184,0.213588282,0.271428539,0
路径17,211,0.134804461,0.194539182,0
路径17,237,0.16150993,0.224677013,0
路径17,263,0.046516509,0.279868877,0
路径17,289,0.104317003,0.188863555,0
路径17,316,0.144822062,0.107381698,0
路径17,342,0.16353418,0.10729299,0
路径17,368,0.180532221,0.083280715,0
路径17,394,0.186856436,0.033325468,0
路径17,421,0.236453289,0.05239201,0
路径17,447,0.333504627,0.028450164,0
路径17,473,0.453716665,0,0
路径17,500,0.500608768,0,0
路径18,1,0.5,0.5,0.2
路径18,27,0.392571267,0.319221198,0.374817194
路径18,53,0.339654213,0.374558927,0.277220057
路径18,79,0.517203529,0.339724988,0.261443071
路径18,106,0.57593165,0.311964298,0.330881111
路径18,132,0.472860866,0.251054302,0.313512827
路径18,158,0.467091804,0.263305784,0.222794011
路径18,184,0.476382046,0.136263381,0.224143851
路径18,211,0.522300647,0.158724911,0.16621048
路径18,237,0.501747456,0.218295725,0.177146716
路径18,263,0.53418988,0.181914295,0.137134811
路径18,289,0.44548953,0.130740189,0.093075045
路径18,316,0.33474979,0.142575049,0.07517896
路径18,342,0.228377813,0.1689486,0.033149211
路径18,368,0.194043159,0.147109123,0.008145175
路径18,394,0.229051883,0.182529328,0
路径18,421,0.358765918,0.193320338,0
路径18,447,0.207901735,0.105093876,0
路径18,473,0.239440902,0.179923325,0
路径18,500,0.205312017,0.073449675,0
路径19,1,0.5,0.5,0.2
路径19,27,0.464683196,0.47610158,0.170116121
路径19,53,0.39322945,0.289154683,0.143119106
路径19,79,0.396491856,0.287563981,0.115716315
路径19,106,0.346318631,0.291665875,0.110096265
路径19,132,0.376621061,0.327948765,0.107974729
路径19,158,0.402373656,0.2474113,0.085027526
路径19,184,0.428407387,0.140640824,0.0310954
路径19,211,0.58447714,0.060215672,0.026188614
路径19,237,0.483958373,0.048250652,0.00219396
路径19,263,0.507709328,0.036503526,0
路径19,289,0.415547098,0.049997935,0
路径19,316,0.392814404,0.016043092,0
路径19,342,0.32900893,0.001064736,0
路径19,368,0.452636926,0,0
路径19,394,0.478677231,0,0
路径19,421,0.45681348,0,0
路径19,447,0.353873951,0,0
路径19,473,0.361291562,0,0
路径19,500,0.2782938,0,0
路径20,1,0.5,0.5,0.2
路径20,27,0.504350453,0.385784004,0.202923009
路径20,53,0.341363113,0.292495421,0.107754952
路径20,79,0.411351217,0.165149525,0.065871746
路径20,106,0.482052596,0.121324863,0.019952309
路径20,132,0.406101431,0.18963223,0
路径20,158,0.406931344,0.129286303,0
路径20,184,0.335233279,0.152372266,0
路径20,211,0.241127071,0.175323418,0
路径20,237,0.17275568,0.145027544,0
路径20,263,0.153237646,0.11149008,0
路径20,289,0.105793196,0.081217085,0
路径20,316,0.096275189,0.057041696,0
路径20,342,0.133461977,0.015664578,0
路径20,368,0.137180157,0.033947159,0
路径20,394,0.146851388,0.014617608,0
路径20,421,0.261039955,0.039458367,0
路径20,447,0.296124923,0.038155663,0
路径20,473,0.301316268,0.061898093,0
路径20,500,0.196752965,0.056656659,0
